"범죄별(1)",범죄별(2),범죄별(3),1993,1993,1993,1993,1993,1993,1994,1994,1994,1994,1994,1994,1995,1995,1995,1995,1995,1995,1996,1996,1996,1996,1996,1996,1997,1997,1997,1997,1997,1997,1998,1998,1998,1998,1998,1998,1999,1999,1999,1999,1999,1999,2000,2000,2000,2000,2000,2000,2001,2001,2001,2001,2001,2001,2002,2002,2002,2002,2002,2002,2003,2003,2003,2003,2003,2003,2004,2004,2004,2004,2004,2004,2005,2005,2005,2005,2005,2005
"범죄별(1)",범죄별(2),범죄별(3),발생건수 (건),검거건수 (건),검거율 (%),검거인원 (명),남자검거인원 (명),여자검거인원 (명),발생건수 (건),검거건수 (건),검거율 (%),검거인원 (명),남자검거인원 (명),여자검거인원 (명),발생건수 (건),검거건수 (건),검거율 (%),검거인원 (명),남자검거인원 (명),여자검거인원 (명),발생건수 (건),검거건수 (건),검거율 (%),검거인원 (명),남자검거인원 (명),여자검거인원 (명),발생건수 (건),검거건수 (건),검거율 (%),검거인원 (명),남자검거인원 (명),여자검거인원 (명),발생건수 (건),검거건수 (건),검거율 (%),검거인원 (명),남자검거인원 (명),여자검거인원 (명),발생건수 (건),검거건수 (건),검거율 (%),검거인원 (명),남자검거인원 (명),여자검거인원 (명),발생건수 (건),검거건수 (건),검거율 (%),검거인원 (명),남자검거인원 (명),여자검거인원 (명),발생건수 (건),검거건수 (건),검거율 (%),검거인원 (명),남자검거인원 (명),여자검거인원 (명),발생건수 (건),검거건수 (건),검거율 (%),검거인원 (명),남자검거인원 (명),여자검거인원 (명),발생건수 (건),검거건수 (건),검거율 (%),검거인원 (명),남자검거인원 (명),여자검거인원 (명),발생건수 (건),검거건수 (건),검거율 (%),검거인원 (명),남자검거인원 (명),여자검거인원 (명),발생건수 (건),검거건수 (건),검거율 (%),검거인원 (명),남자검거인원 (명),여자검거인원 (명)
"특별법범",농어촌발전 특별조치법,소계,-,-,-,-,-,-,-,1,-,1,1,-,1,1,100.0,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"특별법범",농업협동조합법,소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,100.0,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,100.0,-,-,-,1,-,-,-,-,-
"특별법범",농지법,소계,-,-,-,-,-,-,9,9,100.0,11,10,1,13,20,153.8,23,22,1,8,8,100.0,8,8,-,7,7,100.0,9,9,-,2,-,-,-,-,-,2,3,150.0,3,2,1,-,-,-,-,-,-,-,-,-,-,-,-,90,95,105.5,118,98,20,100,101,101.0,134,104,30,79,118,149.3,73,62,11,57,87,152.6,99,91,8
"특별법범",농지의보전 및 이용에 관한법률,소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,100.0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"특별법범",담배사업법,소계,81,81,100.0,92,72,20,70,69,98.6,71,53,18,486,480,98.8,488,293,195,333,332,99.7,347,215,132,326,320,98.2,340,206,134,318,313,98.4,320,177,143,247,249,100.8,259,145,114,329,322,97.9,348,206,142,335,332,99.1,344,191,153,254,257,101.1,269,176,93,91,94,103.3,98,67,31,135,129,95.5,86,54,32,134,130,97.0,138,96,42
"특별법범",대기환경보전법,소계,170,166,97.6,197,190,7,168,152,90.5,174,170,4,128,131,102.3,147,141,6,155,149,96.1,173,166,7,98,86,87.8,95,89,6,82,78,95.1,79,69,10,194,194,100.0,215,198,17,782,782,100.0,920,878,42,552,558,101.0,673,640,33,181,182,100.5,235,226,9,163,160,98.1,166,160,6,194,184,94.8,119,99,20,97,93,95.8,124,117,7
"특별법범",대외 무역법,소계,-,-,-,-,-,-,209,205,98.1,221,186,35,55,57,103.6,62,55,7,25,19,76.0,25,17,8,27,24,88.9,31,28,3,6,9,150.0,14,13,1,39,40,102.6,56,47,9,11,11,100.0,23,23,-,2,2,100.0,8,8,-,7,9,128.5,24,24,-,14,18,128.5,48,42,6,16,17,106.2,37,35,2,7,8,114.2,11,9,2
"특별법범",도로교통법,소계,56592,55832,98.7,56523,55251,1272,51026,50164,98.3,52098,49800,2298,61965,61873,99.9,64600,61446,3154,75577,75021,99.3,76182,74169,2013,92428,91711,99.2,93055,90311,2744,96744,95348,98.6,96713,92802,3911,64694,63692,98.5,64832,62079,2753,61686,61214,99.2,63388,59199,4189,81078,80097,98.7,81273,76810,4463,69712,69537,99.7,70519,66307,4212,64796,64262,99.1,65219,60465,4754,7379,6706,90.8,2482,2270,212,9554,8990,94.1,9199,8896,303
"특별법범",도로교통법(무면허운전),소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15,28,186.7,28,28,-,252,344,136.5,350,336,14,861,744,86.4,753,728,25,1894,1890,99.7,1938,1866,72,16700,16850,100.9,15144,14239,905,13069,12924,98.8,13074,12289,785
"특별법범",도로교통법(음주운전),소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1293,943,72.9,948,923,25,3011,2979,98.9,3101,2954,147,3952,3656,92.5,3661,3431,230,9509,9427,99.1,9444,8791,653,60188,60885,101.1,54669,49258,5411,48940,48240,98.5,48386,43844,4542
"특별법범",도로교통법(음주측정거부),소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,1,33.3,1,1,-,8,9,112.5,9,9,-,14,10,71.4,10,10,-,31,35,112.9,35,33,2,642,649,101.0,594,540,54,487,478,98.1,487,455,32
"특별법범",도로법,소계,5105,4996,97.9,6369,6219,150,4208,4362,103.7,5157,5042,115,2296,2697,117.5,3502,3060,442,2079,2112,101.6,2648,2557,91,2605,2624,100.7,3264,3130,134,1871,1912,102.2,2379,2278,101,2099,2087,99.4,2516,2421,95,2105,2089,99.2,2491,2396,95,2379,2418,101.6,2832,2682,150,3009,3054,101.5,3448,3291,157,2636,2692,102.1,3049,2927,122,1396,2228,159.6,1354,1287,67,1125,1921,170.7,2024,1969,55
"특별법범",도시계획법,소계,786,743,94.5,864,777,87,576,560,97.2,624,588,36,530,555,104.7,671,618,53,617,622,100.8,745,680,65,548,543,99.1,800,632,168,339,340,100.3,443,392,51,335,336,100.3,441,393,48,456,478,104.8,586,526,60,242,248,102.4,334,299,35,209,221,105.7,233,196,37,241,235,97.5,253,218,35,1,-,-,-,-,-,-,-,-,-,-,-
"특별법범",도시공원법,소계,-,-,-,-,-,-,74,73,98.6,77,70,7,51,50,98.0,51,47,4,72,74,102.8,88,81,7,38,38,100.0,43,39,4,47,45,95.7,46,41,5,36,36,100.0,43,38,5,41,37,90.2,44,36,8,36,34,94.4,41,38,3,31,31,100.0,31,27,4,59,57,96.6,63,52,11,49,44,89.8,33,28,5,54,46,85.1,47,45,2
"특별법범",독점규제 및 공정거래에 관한법률,소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,100.0,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,100.0,5,5,-
"특별법범",디자인보호법,소계,-,-,-,-,-,-,74,71,95.9,98,91,7,97,92,94.8,128,119,9,58,56,96.6,66,63,3,105,101,96.2,130,121,9,113,103,91.2,118,109,9,129,123,95.3,155,141,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,80,73,91.2,80,67,13,65,58,89.2,75,63,12
"특별법범",마약류관리에 관한 법률(대마),소계,115,131,113.9,248,241,7,69,75,108.7,156,133,23,78,79,101.3,142,133,9,45,57,126.7,106,101,5,55,59,107.3,93,88,5,84,88,104.8,166,155,11,258,291,112.8,427,408,19,283,319,112.7,486,459,27,145,235,162.0,317,304,13,221,272,123.0,400,381,19,199,273,137.1,384,343,41,115,141,122.6,167,155,12,119,141,118.4,177,172,5
"특별법범",마약류관리에 관한 법률(마약),소계,96,68,70.8,85,62,23,55,57,103.6,66,46,20,22,24,109.1,29,15,14,23,28,121.7,30,17,13,37,41,110.8,42,19,23,60,60,100.0,63,29,34,88,93,105.7,95,38,57,189,198,104.8,269,175,94,72,61,84.7,83,66,17,85,92,108.2,133,106,27,74,75,101.3,89,49,40,88,112,127.2,68,32,36,33,49,148.4,57,45,12
"특별법범",마약류관리에 관한 법률(향정),소계,124,203,163.7,426,257,169,138,164,118.8,314,252,62,156,173,110.9,275,243,32,197,230,116.8,358,285,73,172,199,115.7,292,240,52,274,263,96.0,353,269,84,673,741,110.1,1076,865,211,609,646,106.1,1006,814,192,506,688,135.9,1119,896,223,655,830,126.7,1143,947,196,424,473,111.5,704,558,146,396,436,110.1,569,459,110,381,452,118.6,635,555,80
"특별법범",마약류불법거래방지에 관한 특례법,소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,1,2,200.0,3,2,1,1,1,100.0,5,5,-
"특별법범",민방위기본법,소계,4151,3513,84.6,3698,3691,7,501,576,115.0,577,576,1,7,76,85.7,76,76,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"특별법범",민사소송법,소계,-,-,-,-,-,-,171,132,77.2,135,111,24,151,145,96.0,161,126,35,194,163,84.0,177,146,31,247,222,89.9,236,186,50,372,295,79.3,314,239,75,571,473,82.8,487,387,100,601,483,80.4,501,388,113,1015,783,77.1,819,620,199,1010,786,77.8,826,615,211,20,27,135.0,27,21,6,8,11,137.5,6,4,2,7,8,114.2,8,6,2
"특별법범",밀항단속법,소계,-,-,-,-,-,-,7,9,128.6,15,15,-,1,9,900.0,9,9,-,5,12,240.0,15,14,1,9,11,122.2,11,10,1,5,6,120.0,8,5,3,6,10,166.7,11,10,1,18,18,100.0,18,11,7,16,14,87.5,28,10,18,2,1,50.0,1,1,-,8,4,50.0,8,3,5,7,2,28.5,2,-,2,8,1,12.5,1,-,1
"특별법범",방문판매 등에 관한법률,소계,-,-,-,-,-,-,47,38,80.9,64,53,11,35,32,91.4,46,38,8,210,217,103.3,259,221,38,190,184,96.8,247,210,37,225,225,100.0,448,353,95,95,97,102.1,196,149,47,116,110,94.8,311,260,51,195,192,98.4,770,624,146,195,192,98.4,382,314,68,103,106,102.9,182,145,37,77,72,93.5,160,107,53,130,99,76.1,248,200,48
"특별법범",배타적경제수역에서의 외국인어업등에대한 주권적권리의 행사에 관한법률,소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"특별법범",범죄수익은닉의 규제 및 처벌 등에 관한법률,소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-
"특별법범",변호사법,소계,143,126,88.1,162,151,11,116,106,91.4,126,119,7,109,110,100.9,129,121,8,104,97,93.3,108,106,2,90,89,98.9,105,102,3,120,101,84.2,122,117,5,163,132,81.0,174,162,12,151,127,84.1,159,145,14,128,120,93.7,143,133,10,102,93,91.1,113,106,7,115,93,80.8,118,108,10,141,106,75.1,82,70,12,183,131,71.5,144,131,13
"특별법범",병역법,소계,6551,6149,93.9,6341,6193,148,10097,9542,94.5,9865,9499,366,8443,8134,96.3,8581,8122,459,2979,2919,98.0,2934,2882,52,2087,1908,91.4,1912,1870,42,2649,2307,87.1,2323,2273,50,2581,2273,88.1,2294,2236,58,4419,3962,89.7,3998,3881,117,5107,4646,90.9,4661,4557,104,5326,4856,91.1,4866,4788,78,6268,5023,80.1,5040,4919,121,5964,5301,88.8,2764,2670,94,4912,4431,90.2,4436,4345,91
"특별법범",보건범죄특조법(부정 의료업자),소계,156,167,107.1,212,180,32,41,39,95.1,49,28,21,81,83,102.5,100,74,26,38,38,100.0,47,40,7,58,57,98.3,74,58,16,55,52,94.5,60,39,21,160,167,104.4,216,163,53,130,138,106.2,203,145,58,136,140,102.9,254,133,121,67,68,101.4,78,49,29,105,101,96.1,155,83,72,203,216,106.4,277,171,106,206,216,104.8,280,182,98
"특별법범",부동산등기 특별조치법,소계,-,-,-,-,-,-,5,4,80.0,5,5,-,4,2,50.0,2,2,-,5,4,80.0,4,4,-,5,4,80.0,5,5,-,6,5,83.3,7,5,2,8,8,100.0,21,21,-,7,7,100.0,7,7,-,6,8,133.3,9,7,2,3,3,100.0,7,5,2,7,6,85.7,14,8,6,6,9,150.0,14,12,2,28,19,67.8,28,19,9
"특별법범",부동산소유권이전 등기등에 관한법률,소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,8,100.0,22,20,2,6,6,100.0,10,9,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"특별법범",부동산 실권리자 명의등기에 관한법률,소계,-,-,-,-,-,-,3,3,100.0,8,8,-,6,6,100.0,14,13,1,8,10,125.0,22,20,2,7,8,114.3,14,13,1,3,3,100.0,3,2,1,8,8,100.0,29,27,2,-,-,-,-,-,-,-,-,-,-,-,-,30,30,100.0,68,55,13,40,35,87.5,68,53,15,39,35,89.7,23,16,7,60,57,95.0,71,56,15
"특별법범",부동산 중개업법,소계,123,114,92.7,143,125,18,154,149,96.8,197,178,19,159,159,100.0,243,225,18,77,86,111.7,118,109,9,96,88,91.7,116,106,10,98,103,105.1,128,109,19,196,204,104.1,281,251,30,123,118,95.9,166,148,18,127,129,101.5,213,184,29,211,209,99.0,264,228,36,186,181,97.3,248,205,43,199,183,91.9,131,98,33,192,192,100.0,236,206,30
"특별법범",부정경쟁방지 및 영업비밀보호에 관한법률,소계,82,86,104.9,108,91,17,37,33,89.2,52,44,8,49,45,91.8,68,67,1,37,37,100.0,60,51,9,55,54,98.2,81,66,15,45,47,104.4,63,47,16,112,104,92.9,135,104,31,116,109,94.0,180,151,29,113,104,92.0,177,150,27,117,116,99.1,194,158,36,112,108,96.4,174,151,23,208,186,89.4,182,138,44,185,168,90.8,262,225,37
"특별법범",부정수표단속법,소계,15240,10814,71.0,11292,9524,1768,30116,17175,57.0,17534,14741,2793,35739,22400,62.7,23474,19282,4192,25826,19023,73.7,19706,16466,3240,21202,14817,69.9,15201,12827,2374,24876,19337,77.7,19660,16996,2664,11665,9724,83.4,9984,8518,1466,6229,4384,70.4,4507,3857,650,4843,3397,70.1,3609,3174,435,3642,2613,71.7,2749,2417,332,4688,3285,70.0,3378,2918,460,8966,5192,57.9,3316,2861,455,6221,3786,60.8,4506,4118,388
"특별법범",사행행위 등 규제 및 처벌특례법,소계,-,-,-,-,-,-,191,196,102.6,218,192,26,249,247,99.2,261,196,65,284,298,104.9,383,332,51,195,198,101.5,281,236,45,162,163,100.6,255,214,41,246,259,105.3,341,250,91,160,167,104.4,268,219,49,134,135,100.7,191,165,26,73,74,101.3,87,72,15,59,57,96.6,77,65,12,125,128,102.4,135,109,26,91,85,93.4,94,83,11
"특별법범",사행행위 등 규제법,소계,-,-,-,-,-,-,146,140,95.9,157,111,46,49,54,110.2,65,53,12,70,65,92.9,89,78,11,25,28,112.0,35,29,6,54,55,101.9,72,64,8,82,77,93.9,106,78,28,11,12,109.1,28,26,2,11,16,145.4,26,24,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"특별법범",산림법,소계,33,29,87.9,32,26,6,8,12,150.0,18,17,1,13,12,92.3,14,13,1,21,22,104.8,27,24,3,29,28,96.6,31,29,2,29,24,82.8,24,20,4,28,31,110.7,46,44,2,42,37,88.1,51,46,5,22,21,95.4,22,21,1,28,28,100.0,33,32,1,36,33,91.6,40,37,3,24,25,104.1,32,29,3,11,17,154.5,17,17,-
"특별법범",산업안전보건법,소계,10,13,130.0,13,11,2,6,5,83.3,5,5,-,9,9,100.0,12,12,-,4,4,100.0,4,4,-,6,6,100.0,9,9,-,5,5,100.0,7,7,-,5,6,120.0,9,9,-,5,6,120.0,7,7,-,6,6,100.0,8,8,-,13,6,46.1,11,10,1,9,10,111.1,14,14,-,3,2,66.6,2,2,-,6,4,66.6,7,7,-
"특별법범",산업재해보상보험법,소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,100.0,1,1,-
"특별법범",상법,소계,-,-,-,-,-,-,4,3,75.0,13,12,1,3,3,100.0,3,3,-,6,4,66.7,4,4,-,2,1,50.0,1,-,1,5,5,100.0,7,7,-,1,2,200.0,3,3,-,4,5,125.0,5,4,1,9,9,100.0,15,13,2,20,16,80.0,82,71,11,20,17,85.0,41,36,5,13,10,76.9,14,12,2,46,21,45.6,48,36,12
"특별법범",상표법,소계,184,169,91.8,221,192,29,163,163,100.0,220,187,33,194,200,103.1,272,227,45,271,276,101.8,359,294,65,262,265,101.1,388,332,56,217,222,102.3,339,286,53,566,574,101.4,758,608,150,448,440,98.2,627,523,104,641,639,99.6,894,694,200,610,599,98.2,826,664,162,499,485,97.1,749,578,171,1087,931,85.6,961,677,284,651,648,99.5,861,685,176
"특별법범",상호신용금고법,소계,-,-,-,-,-,-,3,2,66.7,3,3,-,1,1,100.0,1,1,-,9,9,100.0,9,9,-,12,11,91.7,25,23,2,9,9,100.0,18,17,1,7,7,100.0,19,18,1,6,6,100.0,15,15,-,2,2,100.0,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"특별법범",석유사업법,소계,-,-,-,-,-,-,9,9,100.0,9,9,-,5,6,120.0,6,5,1,9,7,77.8,9,9,-,16,16,100.0,19,18,1,17,16,94.1,18,18,-,26,31,119.2,49,44,5,36,43,119.4,64,62,2,78,77,98.7,142,132,10,39,36,92.3,64,61,3,455,474,104.1,779,743,36,708,747,105.5,763,731,32,331,339,102.4,396,389,7
"특별법범",선박안전법,소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"특별법범",선박직원법,소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"특별법범",선원법,소계,-,-,-,-,-,-,-,-,-,-,-,-,2,2,100.0,3,2,1,-,-,-,-,-,-,1,1,100.0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,1,2,1,50.0,1,1,-
"특별법범",성매매법,소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1103,1015,92.0,4483,3147,1336
"특별법범",성매매방지 및 피해자 보호등에 관한법률,소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,274,297,108.3,874,537,337,-,-,-,-,-,-
"특별법범",성폭력 범죄의 처벌 및 피해자보호법,소계,-,-,-,-,-,-,313,320,102.2,518,513,5,242,254,105.0,380,376,4,337,353,104.7,477,473,4,363,374,103.0,456,453,3,408,414,101.5,486,481,5,598,593,99.2,684,676,8,829,780,94.1,929,912,17,1331,1283,96.3,1437,1422,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"특별법범",소방기본법,소계,11,6,54.5,7,6,1,9,13,144.4,15,14,1,6,6,100.0,9,9,-,2,2,100.0,2,2,-,3,3,100.0,5,5,-,4,4,100.0,6,6,-,12,11,91.7,17,17,-,1,3,300.0,5,5,-,1,1,100.0,1,1,-,5,4,80.0,5,5,-,16,17,106.2,19,18,1,19,19,100.0,20,20,-,1,1,100.0,1,1,-
"특별법범",소음·진동규제법,소계,-,-,-,-,-,-,19,18,94.7,18,18,-,23,23,100.0,25,25,-,17,16,94.1,19,19,-,18,16,88.9,20,20,-,16,15,93.8,17,17,-,22,23,104.5,25,24,1,23,23,100.0,23,23,-,34,33,97.0,35,32,3,19,18,94.7,19,17,2,31,31,100.0,33,31,2,34,34,100.0,21,19,2,19,14,73.6,14,13,1
"특별법범",수도법,소계,-,-,-,-,-,-,32,36,112.5,36,36,-,51,47,92.2,51,50,1,36,34,94.4,34,34,-,13,12,92.3,12,12,-,82,77,93.9,78,78,-,50,45,90.0,45,45,-,13,16,123.1,18,17,1,14,15,107.1,16,16,-,21,21,100.0,21,21,-,18,19,105.5,19,19,-,5,13,260.0,12,11,1,4,8,200.0,8,8,-
"특별법범",수복지역 내 소유지 미복구토지 보호법,소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,100.0,7,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"특별법범",수산업법,소계,10,13,130.0,13,6,7,1,1,100.0,1,1,-,-,-,-,-,-,-,2,2,100.0,14,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,1,2,2,100.0,3,3,-,1,1,100.0,1,-,1,-,-,-,-,-,-,1,-,-,-,-,-
"특별법범",수산자원 보호령,소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13,13,100.0,13,11,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,100.0,1,1,-,1,1,100.0,1,1,-,1,1,100.0,1,1,-,1,1,100.0,1,1,-,-,-,-,-,-,-,1,1,100.0,1,1,-
"특별법범",수상레저안전법,소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13,13,100.0,14,14,-,5,5,100.0,5,4,1,2,6,300.0,2,2,-,-,2,-,2,2,-
"특별법범",수질환경보전법,소계,153,152,99.3,236,220,16,103,104,101.0,127,111,16,76,79,103.9,98,88,10,39,37,94.9,40,37,3,63,64,101.6,73,71,2,55,54,98.2,62,57,5,55,51,92.7,59,53,6,246,244,99.2,282,266,16,201,203,101.0,251,234,17,62,63,101.6,73,67,6,50,49,98.0,52,49,3,33,48,145.4,27,23,4,44,48,109.0,49,48,1
"특별법범",승강기제조 및 안전관리에 관한 법률,소계,-,-,-,-,-,-,1,1,100.0,1,1,-,8,8,100.0,8,8,-,4,4,100.0,6,6,-,3,3,100.0,3,3,-,4,4,100.0,4,4,-,4,4,100.0,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"특별법범",식품위생법,소계,20833,20597,98.9,21098,9807,11291,15325,14976,97.7,15843,7465,8378,13309,13294,99.9,14154,6966,7188,11796,11828,100.3,12462,6344,6118,13923,13862,99.6,14420,7116,7304,12873,12789,99.3,13186,7032,6154,8256,8166,98.9,8629,4824,3805,6904,6804,98.6,7399,3844,3555,7036,7070,100.4,8312,4145,4167,4983,4952,99.3,5424,2684,2740,4214,4192,99.4,4670,2228,2442,4243,4175,98.4,3257,1656,1601,3153,3032,96.1,3172,2072,1100
"특별법범",신용정보의 이용 및 보호에 관한법률,소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,26,100.0,35,32,3,49,56,114.2,83,75,8,30,25,83.3,21,17,4,86,80,93.0,130,120,10
"특별법범",신용카드업법,소계,-,-,-,-,-,-,497,456,91.8,637,491,146,611,605,99.0,848,629,219,675,660,97.8,892,634,258,675,602,89.2,787,562,225,281,270,96.1,357,250,107,91,101,111.0,136,81,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"특별법범",실용신안법,소계,-,-,-,-,-,-,42,36,85.7,50,49,1,46,47,102.2,65,64,1,47,44,93.6,56,54,2,60,64,106.7,85,84,1,72,68,94.4,116,113,3,88,81,92.0,100,96,4,103,94,91.3,163,155,8,83,76,91.5,98,90,8,90,89,98.8,117,107,10,80,76,95.0,107,102,5,95,86,90.5,48,42,6,94,80,85.1,93,93,-
"특별법범",액화석유가스의 안전관리 및 사업법,소계,-,-,-,-,-,-,27,32,118.5,37,29,8,22,23,104.5,26,22,4,16,17,106.3,18,14,4,21,20,95.2,22,15,7,19,20,105.3,25,22,3,104,106,101.9,129,113,16,27,28,103.7,41,38,3,166,172,103.6,206,186,20,23,37,160.8,50,40,10,21,20,95.2,28,26,2,12,14,116.6,5,4,1,27,21,77.7,22,21,1
"특별법범",약사법,소계,291,297,102.1,574,399,175,244,240,98.4,410,349,61,232,231,99.6,292,223,69,160,155,96.9,234,173,61,200,210,105.0,283,234,49,218,220,100.9,288,214,74,514,512,99.6,933,814,119,425,427,100.5,588,426,162,558,557,99.8,813,603,210,352,356,101.1,507,350,157,436,421,96.5,534,379,155,561,582,103.7,525,375,150,716,802,112.0,950,777,173
"특별법범",어선법,소계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
