crime_type_original,region_original,region_position,city,region_match,structure_used,occurrence_count,year,source_file,region_version,district,region_full,duplicate_final_key
아편,북구,45,대구광역시,True,74지역_군위군없음,,2018,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
아편,북구,45,대구광역시,True,74지역_군위군없음,,2019,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
아편,북구,45,대구광역시,True,74지역_군위군없음,,2020,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
아편,북구,45,대구광역시,True,74지역_군위군없음,,2021,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
아편,북구,45,대구광역시,True,74지역_군위군없음,,2022,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
아편,북구,45,대구광역시,True,74지역_군위군없음,,2023,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
아편,북구,45,대구광역시,True,74지역_군위군없음,,2024,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
약취와 유인,북구,45,대구광역시,True,75지역_군위군포함,2.0,2011,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
약취와 유인,북구,45,대구광역시,True,75지역_군위군포함,,2012,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
약취와 유인,북구,45,대구광역시,True,75지역_군위군포함,1.0,2013,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
약취와 유인,북구,45,대구광역시,True,75지역_군위군포함,,2014,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
약취와 유인,북구,45,대구광역시,True,75지역_군위군포함,1.0,2015,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
약취와 유인,북구,45,대구광역시,True,75지역_군위군포함,3.0,2016,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
약취와 유인,북구,45,대구광역시,True,75지역_군위군포함,1.0,2017,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
약취와 유인,북구,45,대구광역시,True,75지역_군위군포함,1.0,2018,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
약취와 유인,북구,45,대구광역시,True,75지역_군위군포함,,2019,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
약취와 유인,북구,45,대구광역시,True,75지역_군위군포함,1.0,2020,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
약취와 유인,북구,45,대구광역시,True,75지역_군위군포함,4.0,2021,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
약취와 유인,북구,45,대구광역시,True,75지역_군위군포함,3.0,2022,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
약취와 유인,북구,45,대구광역시,True,75지역_군위군포함,2.0,2023,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
약취와 유인,북구,45,대구광역시,True,75지역_군위군포함,1.0,2024,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
업무상 과실치사상,북구,45,대구광역시,True,75지역_군위군포함,7.0,2011,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
업무상 과실치사상,북구,45,대구광역시,True,75지역_군위군포함,8.0,2012,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
업무상 과실치사상,북구,45,대구광역시,True,75지역_군위군포함,16.0,2013,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
업무상 과실치사상,북구,45,대구광역시,True,75지역_군위군포함,15.0,2014,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
업무상 과실치사상,북구,45,대구광역시,True,75지역_군위군포함,10.0,2015,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
업무상 과실치사상,북구,45,대구광역시,True,75지역_군위군포함,17.0,2016,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
업무상 과실치사상,북구,45,대구광역시,True,75지역_군위군포함,17.0,2017,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
업무상 과실치사상,북구,45,대구광역시,True,75지역_군위군포함,24.0,2018,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
업무상 과실치사상,북구,45,대구광역시,True,75지역_군위군포함,14.0,2019,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
업무상 과실치사상,북구,45,대구광역시,True,75지역_군위군포함,16.0,2020,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
업무상 과실치사상,북구,45,대구광역시,True,75지역_군위군포함,12.0,2021,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
업무상 과실치사상,북구,45,대구광역시,True,75지역_군위군포함,21.0,2022,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
업무상 과실치사상,북구,45,대구광역시,True,75지역_군위군포함,24.0,2023,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
업무상 과실치사상,북구,45,대구광역시,True,75지역_군위군포함,27.0,2024,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
위증과 증거인멸,북구,45,대구광역시,True,75지역_군위군포함,2.0,2011,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
위증과 증거인멸,북구,45,대구광역시,True,75지역_군위군포함,,2012,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
위증과 증거인멸,북구,45,대구광역시,True,75지역_군위군포함,3.0,2013,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
위증과 증거인멸,북구,45,대구광역시,True,75지역_군위군포함,2.0,2014,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
위증과 증거인멸,북구,45,대구광역시,True,75지역_군위군포함,9.0,2015,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
위증과 증거인멸,북구,45,대구광역시,True,75지역_군위군포함,,2016,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
위증과 증거인멸,북구,45,대구광역시,True,75지역_군위군포함,7.0,2017,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
위증과 증거인멸,북구,45,대구광역시,True,75지역_군위군포함,3.0,2018,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
위증과 증거인멸,북구,45,대구광역시,True,75지역_군위군포함,2.0,2019,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
위증과 증거인멸,북구,45,대구광역시,True,75지역_군위군포함,1.0,2020,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
위증과 증거인멸,북구,45,대구광역시,True,75지역_군위군포함,3.0,2021,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
위증과 증거인멸,북구,45,대구광역시,True,75지역_군위군포함,2.0,2022,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
위증과 증거인멸,북구,45,대구광역시,True,75지역_군위군포함,1.0,2023,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
위증과 증거인멸,북구,45,대구광역시,True,75지역_군위군포함,2.0,2024,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
유가증권/인지/우표,북구,45,대구광역시,True,75지역_군위군포함,1.0,2011,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
유가증권/인지/우표,북구,45,대구광역시,True,75지역_군위군포함,2.0,2012,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
유가증권/인지/우표,북구,45,대구광역시,True,75지역_군위군포함,1.0,2013,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
유가증권/인지/우표,북구,45,대구광역시,True,75지역_군위군포함,1.0,2014,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
유가증권/인지/우표,북구,45,대구광역시,True,75지역_군위군포함,2.0,2015,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
유가증권/인지/우표,북구,45,대구광역시,True,75지역_군위군포함,2.0,2016,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
유가증권/인지/우표,북구,45,대구광역시,True,75지역_군위군포함,1.0,2017,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
유가증권/인지/우표,북구,45,대구광역시,True,75지역_군위군포함,3.0,2018,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
유가증권/인지/우표,북구,45,대구광역시,True,75지역_군위군포함,3.0,2019,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
유가증권/인지/우표,북구,45,대구광역시,True,75지역_군위군포함,,2020,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
유가증권/인지/우표,북구,45,대구광역시,True,75지역_군위군포함,,2021,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
유가증권/인지/우표,북구,45,대구광역시,True,75지역_군위군포함,,2022,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
유가증권/인지/우표,북구,45,대구광역시,True,75지역_군위군포함,2.0,2023,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
유가증권/인지/우표,북구,45,대구광역시,True,75지역_군위군포함,,2024,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
유기,북구,45,대구광역시,True,75지역_군위군포함,,2011,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
유기,북구,45,대구광역시,True,75지역_군위군포함,2.0,2012,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
유기,북구,45,대구광역시,True,75지역_군위군포함,1.0,2013,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
유기,북구,45,대구광역시,True,75지역_군위군포함,,2014,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
유기,북구,45,대구광역시,True,75지역_군위군포함,,2015,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
유기,북구,45,대구광역시,True,75지역_군위군포함,,2016,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
유기,북구,45,대구광역시,True,75지역_군위군포함,1.0,2017,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
유기,북구,45,대구광역시,True,75지역_군위군포함,1.0,2018,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
유기,북구,45,대구광역시,True,75지역_군위군포함,,2019,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
유기,북구,45,대구광역시,True,75지역_군위군포함,3.0,2020,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
유기,북구,45,대구광역시,True,75지역_군위군포함,2.0,2021,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
유기,북구,45,대구광역시,True,75지역_군위군포함,2.0,2022,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
유기,북구,45,대구광역시,True,75지역_군위군포함,,2023,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
유기,북구,45,대구광역시,True,75지역_군위군포함,3.0,2024,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
음용수에 관한 죄,북구,45,대구광역시,True,75지역_군위군포함,,2011,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
음용수에 관한 죄,북구,45,대구광역시,True,75지역_군위군포함,,2012,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
음용수에 관한 죄,북구,45,대구광역시,True,75지역_군위군포함,,2013,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
음용수에 관한 죄,북구,45,대구광역시,True,75지역_군위군포함,,2014,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
음용수에 관한 죄,북구,45,대구광역시,True,75지역_군위군포함,,2015,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
음용수에 관한 죄,북구,45,대구광역시,True,75지역_군위군포함,,2016,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
음용수에 관한 죄,북구,45,대구광역시,True,75지역_군위군포함,,2017,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
음용수에 관한 죄,북구,45,대구광역시,True,75지역_군위군포함,,2018,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
음용수에 관한 죄,북구,45,대구광역시,True,75지역_군위군포함,,2019,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
음용수에 관한 죄,북구,45,대구광역시,True,75지역_군위군포함,,2020,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
음용수에 관한 죄,북구,45,대구광역시,True,75지역_군위군포함,,2021,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
음용수에 관한 죄,북구,45,대구광역시,True,75지역_군위군포함,,2022,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
음용수에 관한 죄,북구,45,대구광역시,True,75지역_군위군포함,,2023,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
음용수에 관한 죄,북구,45,대구광역시,True,75지역_군위군포함,,2024,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
인장,북구,45,대구광역시,True,75지역_군위군포함,2.0,2011,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
인장,북구,45,대구광역시,True,75지역_군위군포함,2.0,2012,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
인장,북구,45,대구광역시,True,75지역_군위군포함,1.0,2013,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
인장,북구,45,대구광역시,True,75지역_군위군포함,2.0,2014,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
인장,북구,45,대구광역시,True,75지역_군위군포함,3.0,2015,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
인장,북구,45,대구광역시,True,75지역_군위군포함,2.0,2016,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
인장,북구,45,대구광역시,True,75지역_군위군포함,5.0,2017,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
인장,북구,45,대구광역시,True,75지역_군위군포함,4.0,2018,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
인장,북구,45,대구광역시,True,75지역_군위군포함,3.0,2019,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
인장,북구,45,대구광역시,True,75지역_군위군포함,6.0,2020,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
인장,북구,45,대구광역시,True,75지역_군위군포함,5.0,2021,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
인장,북구,45,대구광역시,True,75지역_군위군포함,5.0,2022,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
인장,북구,45,대구광역시,True,75지역_군위군포함,1.0,2023,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
인장,북구,45,대구광역시,True,75지역_군위군포함,13.0,2024,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
일수와 수리에 관한 죄,북구,45,대구광역시,True,75지역_군위군포함,,2011,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
일수와 수리에 관한 죄,북구,45,대구광역시,True,75지역_군위군포함,,2012,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
일수와 수리에 관한 죄,북구,45,대구광역시,True,75지역_군위군포함,,2013,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
일수와 수리에 관한 죄,북구,45,대구광역시,True,75지역_군위군포함,,2014,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
일수와 수리에 관한 죄,북구,45,대구광역시,True,75지역_군위군포함,,2015,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
일수와 수리에 관한 죄,북구,45,대구광역시,True,75지역_군위군포함,,2016,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
일수와 수리에 관한 죄,북구,45,대구광역시,True,75지역_군위군포함,,2017,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
일수와 수리에 관한 죄,북구,45,대구광역시,True,75지역_군위군포함,,2018,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
일수와 수리에 관한 죄,북구,45,대구광역시,True,75지역_군위군포함,,2019,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
일수와 수리에 관한 죄,북구,45,대구광역시,True,75지역_군위군포함,,2020,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
일수와 수리에 관한 죄,북구,45,대구광역시,True,75지역_군위군포함,,2021,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
일수와 수리에 관한 죄,북구,45,대구광역시,True,75지역_군위군포함,,2022,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
일수와 수리에 관한 죄,북구,45,대구광역시,True,75지역_군위군포함,,2023,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
일수와 수리에 관한 죄,북구,45,대구광역시,True,75지역_군위군포함,,2024,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
장물,북구,45,대구광역시,True,75지역_군위군포함,29.0,2011,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
장물,북구,45,대구광역시,True,75지역_군위군포함,53.0,2012,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
장물,북구,45,대구광역시,True,75지역_군위군포함,58.0,2013,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
장물,북구,45,대구광역시,True,75지역_군위군포함,46.0,2014,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
장물,북구,45,대구광역시,True,75지역_군위군포함,18.0,2015,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
장물,북구,45,대구광역시,True,75지역_군위군포함,33.0,2016,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
장물,북구,45,대구광역시,True,75지역_군위군포함,16.0,2017,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
장물,북구,45,대구광역시,True,75지역_군위군포함,6.0,2018,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
장물,북구,45,대구광역시,True,75지역_군위군포함,1.0,2019,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
장물,북구,45,대구광역시,True,75지역_군위군포함,6.0,2020,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
장물,북구,45,대구광역시,True,75지역_군위군포함,1.0,2021,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
장물,북구,45,대구광역시,True,75지역_군위군포함,2.0,2022,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
장물,북구,45,대구광역시,True,75지역_군위군포함,1.0,2023,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
장물,북구,45,대구광역시,True,75지역_군위군포함,3.0,2024,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
절도,북구,45,대구광역시,True,75지역_군위군포함,2431.0,2011,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
절도,북구,45,대구광역시,True,75지역_군위군포함,3344.0,2012,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
절도,북구,45,대구광역시,True,75지역_군위군포함,2763.0,2013,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
절도,북구,45,대구광역시,True,75지역_군위군포함,2131.0,2014,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
절도,북구,45,대구광역시,True,75지역_군위군포함,2052.0,2015,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
절도,북구,45,대구광역시,True,75지역_군위군포함,1441.0,2016,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
절도,북구,45,대구광역시,True,75지역_군위군포함,1232.0,2017,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
절도,북구,45,대구광역시,True,75지역_군위군포함,1161.0,2018,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
절도,북구,45,대구광역시,True,75지역_군위군포함,1340.0,2019,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
절도,북구,45,대구광역시,True,75지역_군위군포함,1439.0,2020,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
절도,북구,45,대구광역시,True,75지역_군위군포함,1541.0,2021,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
절도,북구,45,대구광역시,True,75지역_군위군포함,1531.0,2022,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
절도,북구,45,대구광역시,True,75지역_군위군포함,1641.0,2023,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
절도,북구,45,대구광역시,True,75지역_군위군포함,1553.0,2024,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
주거 침입,북구,45,대구광역시,True,75지역_군위군포함,45.0,2011,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
주거 침입,북구,45,대구광역시,True,75지역_군위군포함,49.0,2012,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
주거 침입,북구,45,대구광역시,True,75지역_군위군포함,64.0,2013,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
주거 침입,북구,45,대구광역시,True,75지역_군위군포함,47.0,2014,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
주거 침입,북구,45,대구광역시,True,75지역_군위군포함,54.0,2015,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
주거 침입,북구,45,대구광역시,True,75지역_군위군포함,77.0,2016,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
주거 침입,북구,45,대구광역시,True,75지역_군위군포함,83.0,2017,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
주거 침입,북구,45,대구광역시,True,75지역_군위군포함,81.0,2018,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
주거 침입,북구,45,대구광역시,True,75지역_군위군포함,96.0,2019,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
주거 침입,북구,45,대구광역시,True,75지역_군위군포함,101.0,2020,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
주거 침입,북구,45,대구광역시,True,75지역_군위군포함,123.0,2021,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
주거 침입,북구,45,대구광역시,True,75지역_군위군포함,112.0,2022,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
주거 침입,북구,45,대구광역시,True,75지역_군위군포함,106.0,2023,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
주거 침입,북구,45,대구광역시,True,75지역_군위군포함,90.0,2024,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
증뢰,북구,45,대구광역시,True,75지역_군위군포함,,2011,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
증뢰,북구,45,대구광역시,True,75지역_군위군포함,,2012,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
증뢰,북구,45,대구광역시,True,75지역_군위군포함,,2013,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
증뢰,북구,45,대구광역시,True,75지역_군위군포함,2.0,2014,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
증뢰,북구,45,대구광역시,True,75지역_군위군포함,1.0,2015,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
증뢰,북구,45,대구광역시,True,75지역_군위군포함,4.0,2016,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
증뢰,북구,45,대구광역시,True,75지역_군위군포함,4.0,2017,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
증뢰,북구,45,대구광역시,True,75지역_군위군포함,,2018,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
증뢰,북구,45,대구광역시,True,75지역_군위군포함,,2019,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
증뢰,북구,45,대구광역시,True,75지역_군위군포함,,2020,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
증뢰,북구,45,대구광역시,True,75지역_군위군포함,,2021,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
증뢰,북구,45,대구광역시,True,75지역_군위군포함,,2022,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
증뢰,북구,45,대구광역시,True,75지역_군위군포함,1.0,2023,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
증뢰,북구,45,대구광역시,True,75지역_군위군포함,1.0,2024,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
직권남용,북구,45,대구광역시,True,75지역_군위군포함,,2011,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
직권남용,북구,45,대구광역시,True,75지역_군위군포함,,2012,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
직권남용,북구,45,대구광역시,True,75지역_군위군포함,1.0,2013,135_TX_13501_A048_20260915163340.csv,2011~2024,북구구,대구광역시 북구구,False
